Site,Depth,Plot,ID,Genus,Species,Comment
IUI,15,2,1225,Millepora,exaesa,
IUI,15,2,1226,Paramontastraea,peresi,
IUI,15,2,1227,Paramontastraea,peresi,
IUI,15,2,1228,Porites,sp.,too small to id
IUI,15,2,1229,Favites,sp.,too small to id
IUI,15,2,1230,Leptastrea,purpurea,
IUI,15,2,1231,Cyphastrea,sp.,too small to id
IUI,15,2,1232,Paramontastraea,peresi,
IUI,15,2,1233,Dipsastraea,favus,
IUI,15,2,1234,Porites,lutea,
IUI,15,2,1235,Cyphastrea,chalcidicum,
IUI,15,2,1236,Leptastrea,purpurea,
IUI,15,2,1237,Acanthastrea,echinata,
IUI,15,2,1238,Millepora,exaesa,
IUI,15,2,1239,Paramontastraea,peresi,
IUI,15,2,1240,Pavona,decussata,
IUI,15,2,1241,Pavona,decussata,
IUI,15,2,1242,Platygyra,crosslandi,
IUI,15,2,1243,Montipora,danae,
IUI,15,2,1244,Montipora,verrucosa,
IUI,15,2,1245,merulinid,sp.,too small to id
IUI,15,2,1246,Acropora,valida,
IUI,15,2,1247,Paramontastraea,peresi,
IUI,15,2,1248,Paramontastraea,peresi,
IUI,15,2,1249,Dipsastraea,laxa,
IUI,15,2,1250,Favites,pentagona,
IUI,15,2,1251,Dipsastraea,danae,
IUI,15,2,1252,Montipora,venosa,
IUI,15,2,1253,Paramontastraea,peresi,
IUI,15,2,1254,Montipora,verrucosa,
IUI,15,2,1255,Porites,sp. ,too small to id
IUI,15,2,1256,Dipsastraea,laxa,
IUI,15,2,1257,Cyphastrea,chalcidicum,
IUI,15,2,1258,Acanthastrea,echinata,
IUI,15,2,1259,Gyrosmilia,interrupta,
IUI,15,2,1260,Millepora,exaesa,
IUI,15,2,1261,Dipsastraea,pallida,
IUI,15,2,1262,Paramontastraea,peresi,
IUI,15,2,1263,Platygyra,lamellina,
IUI,15,2,1264,Millepora,exaesa,
IUI,15,2,1265,Millepora,exaesa,
IUI,15,2,1266,Millepora,exaesa,
IUI,15,2,1267,Acanthastrea,echinata,
IUI,15,2,1268,Paramontastraea,peresi,
IUI,15,2,1269,Favites,halicora,
IUI,15,2,1270,Dipsastraea,sp.,
IUI,15,2,1271,Coscinaraea,monile,
IUI,15,2,1272,Millepora,exaesa,
IUI,15,2,1273,Dipsastraea,favus,
IUI,15,2,1274,Goniastrea,pectinata,
IUI,15,2,1275,Acropora,valida,
IUI,15,2,1276,Paramontastraea,peresi,
IUI,15,2,1277,Acropora,eurystoma,
IUI,15,2,1278,Cyphastrea,microphthalma,
IUI,15,2,1279,Stylophora,pistillata,
IUI,15,2,1280,Paramontastraea,peresi,
IUI,15,2,1281,Paramontastraea,peresi,
IUI,15,2,1282,Paramontastraea,peresi,
IUI,15,2,1283,Montipora,verrucosa,
IUI,15,2,1284,Stylophora,subseriata,
IUI,15,2,1285,Leptastrea,purpurea,
IUI,15,2,1286,Plesiastrea,versipora,
IUI,15,2,1287,Millepora,exaesa,
IUI,15,2,1288,Dipsastraea,danae,
IUI,15,2,1289,merulinid,,
IUI,15,2,1290,Gyrosmilia,interrupta,
IUI,15,2,1291,Leptastrea,transversa,
IUI,15,2,1292,Cyphastrea,serailia,
IUI,15,2,1293,Stylophora,pistillata,
IUI,15,2,1294,Dipsastraea,laxa,
IUI,15,2,1295,Dipsastraea,danae,
IUI,15,2,1296,Echinopora,fruticulosa,
IUI,15,2,1297,Leptastrea,inaequalis,
IUI,15,2,1298,Favites,halicora,
IUI,15,2,1299,Dipsastraea,danae,
IUI,15,2,1300,Porites,sp.,too small to id
IUI,15,2,1301,Acanthastrea,echinata,
IUI,15,2,1302,Millepora,exaesa,
IUI,15,2,1303,Rhytisma,Octocorallia,Octocorallia
IUI,15,2,1304,Porites,lutea,
IUI,15,2,1305,Montipora,meandrina,
IUI,15,2,1306,Echinopora,fruticulosa,
IUI,15,2,1307,merulinid,,too small to id
IUI,15,2,1308,merulinid,,too small to id
IUI,15,2,1309,Dipsastraea,sp.,too small to id
IUI,15,2,1310,Millepora,exaesa,
IUI,15,2,1311,Paramontastraea,peresi,
IUI,15,2,1312,Dipsastraea,favus,
IUI,15,2,1313,Montipora,cryptus,
IUI,15,2,1314,Dipsastraea,danae,
IUI,15,2,1315,Porites,sp. ,too small to id
IUI,15,2,1316,merulinid,,too small to id
IUI,15,2,1317,Cyphastrea,microphthalma,
IUI,15,2,1318,Leptastrea,transversa,
IUI,15,2,1319,Stylophora,sp. ,too small to id
IUI,15,2,1320,Coscinaraea,monile,
IUI,15,2,1321,Paramontastraea,peresi,
IUI,15,2,1322,Platygyra,crosslandi,
IUI,15,2,1323,Sclerophyllia,margariticola,
IUI,15,2,1324,Sclerophyllia,margariticola,
IUI,15,2,1325,Rhytisma,Octocorallia,Octocorallia
IUI,15,2,1326,Acropora,valida,
IUI,15,2,1327,Millepora,exaesa,
IUI,15,2,1328,Gyrosmilia,interrupta,
IUI,15,2,1329,Gyrosmilia,interrupta,
IUI,15,2,1330,Gyrosmilia,interrupta,
IUI,15,2,1331,Dipsastraea,matthai,
IUI,15,2,1332,Dipsastraea,sp.,
IUI,15,2,1333,xeniid,Octocorallia,Octocorallia
IUI,15,2,1334,xeniid,Octocorallia,Octocorallia
IUI,15,2,1335,xeniid,Octocorallia,Octocorallia
IUI,15,2,1336,Millepora,exaesa,
IUI,15,2,1337,Millepora,exaesa,
IUI,15,2,1338,Millepora,exaesa,
IUI,15,2,1339,Gyrosmilia,interrupta,
IUI,15,2,1340,Paramontastraea,peresi,
IUI,15,2,1341,Acanthastrea,echinata,
IUI,15,2,1342,Acanthastrea,echinata,
IUI,15,2,1343,Dipsastraea,favus,
IUI,15,2,1344,Dipsastraea,sp.,
IUI,15,2,1345,Stylocoeniella,guentheri,
IUI,15,2,1346,Gyrosmilia,interrupta,
IUI,15,2,1347,Dipsastraea,favus,
IUI,15,2,1348,Dipsastraea,danae,
IUI,15,2,1349,Paramontastraea,peresi,
IUI,15,2,1350,Pavona,decussata,
IUI,15,2,1351,Porites,lutea,
IUI,15,2,1352,Dipsastraea,danae,
IUI,15,2,1353,Gyrosmilia,interrupta,
IUI,15,2,1354,Leptastrea,purpurea,
IUI,15,3,1355,Rhytisma,Octocorallia,Octocorallia
IUI,15,3,1356,Porites,solida,
IUI,15,3,1357,Porites,solida,
IUI,15,3,1358,Porites,sp.,too small to id
IUI,15,3,1359,Cyphastrea,serailia,
IUI,15,3,1360,Cyphastrea,microphthalma,
IUI,15,3,1361,Millepora,exaesa,
IUI,15,3,1362,Porites,sp.,too small to id
IUI,15,3,1363,Dipsastraea,favus,
IUI,15,3,1364,Stylophora,pistillata,
IUI,15,3,1365,Acropora,squarrosa,
IUI,15,3,1366,Acropora,variolosa,
IUI,15,3,1367,Dipsastraea,favus,
IUI,15,3,1368,Rhytisma,Octocorallia,Octocorallia
IUI,15,3,1369,Cyphastrea,chalcidicum,
IUI,15,3,1370,Millepora,exaesa,
IUI,15,3,1371,Millepora,exaesa,
IUI,15,3,1372,Stylophora,pistillata,
IUI,15,3,1373,Stylophora,sp.,too small to id
IUI,15,3,1374,Dipsastraea,laxa,
IUI,15,3,1375,Gyrosmilia,interrupta,
IUI,15,3,1376,Stylophora,pistillata,
IUI,15,3,1377,Montipora,informis,
IUI,15,3,1378,Paralemnalia,Octocorallia,Octocorallia
IUI,15,3,1379,Coscinaraea,monile,
IUI,15,3,1380,Dipsastraea,sp.,too small to id
IUI,15,3,1381,Gyrosmilia,interrupta,
IUI,15,3,1382,Dipsastraea,sp.,too small to id
IUI,15,3,1383,Coscinaraea,monile,
IUI,15,3,1384,xeniid,Octocorallia,Octocorallia
IUI,15,3,1385,Porites,sp. ,too small to id
IUI,15,3,1386,Acropora,variolosa,
IUI,15,3,1387,Echinopora,forskaliana,
IUI,15,3,1388,Stylophora,pistillata,
IUI,15,3,1389,Millepora,dichotoma,
IUI,15,3,1390,Gyrosmilia,interrupta,
IUI,15,3,1391,Acropora,valida,
IUI,15,3,1392,Dipsastraea,danae,
IUI,15,3,1393,Echinophyllia,bulbosa,
IUI,15,3,1394,Paramontastraea,peresi,
IUI,15,3,1395,Paramontastraea,peresi,
IUI,15,3,1396,Stylocoeniella,guentheri,
IUI,15,3,1397,Favites,complanata,
IUI,15,3,1398,Platygyra,acuta,
IUI,15,3,1399,Platygyra,crosslandi,
IUI,15,3,1400,fungiid,,
IUI,15,3,1401,Stylophora,pistillata,
IUI,15,3,1402,Porites,lutea,
IUI,15,3,1403,Echinopora,fruticulosa,
IUI,15,3,1404,xeniid,Octocorallia,Octocorallia
IUI,15,3,1405,xeniid,Octocorallia,Octocorallia
IUI,15,3,1406,xeniid,Octocorallia,Octocorallia
IUI,15,3,1407,Dipsastraea,favus,
IUI,15,3,1408,Pavona,varians,
IUI,15,3,1409,Stylophora,pistillata,
IUI,15,3,1410,Acropora,squarrosa,
IUI,15,3,1411,Paramontastraea,peresi,
IUI,15,3,1412,Acanthastrea,echinata,
IUI,15,3,1413,Rhytisma,Octocorallia,Octocorallia
IUI,15,3,1414,Gyrosmilia,interrupta,
IUI,15,3,1415,Paramontastraea,peresi,
IUI,15,3,1416,Paramontastraea,peresi,
IUI,15,3,1417,Cyphastrea,sp.,
IUI,15,3,1418,Cyphastrea,serailia,
IUI,15,3,1419,Favites,halicora,
IUI,15,3,1420,Pocillopora,damicornis,
IUI,15,3,1421,Stylophora,pistillata,
IUI,15,3,1422,Acropora,valida,
IUI,15,3,1423,Montipora,danae,
IUI,15,3,1424,Montipora,verrucosa,
IUI,15,3,1425,Astreopora,myriophthalma,
IUI,15,3,1426,Favites,micropentagonus,
IUI,15,3,1427,Platygyra,lamellina,
IUI,15,3,1428,Favites,halicora,
IUI,15,3,1429,Leptastrea,purpurea,
IUI,15,3,1430,Acropora,valida,
IUI,15,3,1431,Paramontastraea,peresi,
IUI,15,3,1432,Stylophora,pistillata,
IUI,15,3,1433,Acropora,valida,
IUI,15,3,1434,Gyrosmilia,interrupta,
IUI,15,3,1435,xeniid,Octocorallia,Octocorallia
IUI,15,3,1436,Rhytisma,Octocorallia,Octocorallia
IUI,15,3,1437,Leptastrea,purpurea,
IUI,15,3,1438,Gyrosmilia,interrupta,
IUI,15,3,1439,Porites,sp.,
IUI,15,3,1440,Stylophora,pistillata,
IUI,15,3,1441,Paramontastraea,peresi,
IUI,15,3,1442,Porites,lutea,
IUI,15,3,1443,Stylocoeniella,guentheri,
IUI,15,3,1444,Coscinaraea,monile,
IUI,15,3,1445,Porites,sp.,too small to id
IUI,15,3,1446,Gyrosmilia,interrupta,
IUI,15,3,1447,Stylophora,pistillata,
IUI,15,3,1448,Millepora,exaesa,
IUI,15,3,1449,Acropora,valida,
IUI,15,3,1450,Porites,sp.,too small to id
IUI,15,3,1451,Gyrosmilia,interrupta,
IUI,15,3,1452,Paramontastraea,peresi,
IUI,15,3,1453,Paramontastraea,peresi,
IUI,15,3,1454,Millepora,exaesa,
IUI,15,3,1455,Favites,vasta,
IUI,15,3,1456,Millepora,exaesa,
IUI,15,3,1457,Rhytisma,Octocorallia,Octocorallia
IUI,15,3,1458,Dipsastraea,pallida,
IUI,15,3,1459,Cyphastrea,sp.,
IUI,15,3,1460,Leptastrea,inaequalis,
IUI,15,3,1461,Favites,complanata,
IUI,15,3,1462,Dipsastraea,favus,
IUI,15,3,1463,Porites,sp.,too small to id
IUI,15,3,1464,Porites,sp.,too small to id
IUI,15,3,1465,Dipsastraea,favus,
IUI,15,3,1466,Paramontastraea,peresi,
IUI,15,3,1467,Paramontastraea,peresi,
IUI,15,3,1468,Cyphastrea,chalcidicum,
IUI,15,3,1469,Echinopora,fruticulosa,
IUI,15,3,1470,Porites,nodifera,
IUI,15,3,1471,Leptastrea,purpurea,
IUI,15,3,1472,Acanthastrea,echinata,
IUI,15,3,1473,Paramontastraea,peresi,
IUI,15,3,1474,Leptastrea,purpurea,
IUI,15,3,1475,Porites,sp.,too small to id
IUI,15,3,1476,Astreopora,myriophthalma,
IUI,15,3,1477,Montipora,cryptus,
IUI,15,3,1478,Stylophora,pistillata,
IUI,15,3,1479,Pavona,decussata,
IUI,15,3,1480,Gyrosmilia,interrupta,
IUI,15,3,1481,Acropora,valida,
IUI,15,3,1482,Gyrosmilia,interrupta,
IUI,15,3,1483,Montipora,verrucosa,
IUI,15,3,1484,Dipsastraea,pallida,
IUI,15,3,1485,Favites,vasta,
IUI,15,3,1486,Gyrosmilia,interrupta,
IUI,15,3,1487,Acanthastrea,echinata,
IUI,15,3,1488,Platygyra,crosslandi,
IUI,15,3,1489,Pocillopora,verrucosa,
IUI,15,3,1490,Acropora,valida,
IUI,15,3,1491,Paralemnalia,Octocorallia,Octocorallia
IUI,15,3,1492,Stylophora,sp.,too small to id
IUI,15,3,1493,merulinid,,too small to id
IUI,15,3,1494,Porites,sp.,too small to id
IUI,15,3,1495,Favites,halicora,
IUI,15,3,1496,Favites,abdita,
IUI,15,3,1497,Acanthastrea,echinata,
IUI,15,3,1498,Montipora,informis,
IUI,15,3,1499,Echinopora,forskaliana,
IUI,15,3,1500,Porites,sp.,too small to id
IUI,15,3,1501,Stylocoeniella,guentheri,
IUI,15,3,1502,Dipsastraea,pallida,
IUI,15,3,1503,Echinophyllia,aspera,
IUI,15,3,1504,Leptastrea,purpurea,
IUI,15,3,1505,Dipsastraea,laxa,
IUI,15,3,1506,Dipsastraea,danae,
IUI,15,3,1507,Dipsastraea,favus,
IUI,15,3,1508,Porites,sp.,
IUI,15,3,1509,Paramontastraea,peresi,
IUI,15,3,1510,fungiid,,
IUI,15,3,1511,Millepora,exaesa,
IUI,15,3,1512,Cyphastrea,microphthalma,
IUI,15,3,1513,Pocillopora,verrucosa,
IUI,15,3,1514,Millepora,exaesa,
IUI,15,3,1515,Cyphastrea,microphthalma,
IUI,15,3,1516,Rhytisma,Octocorallia,Octocorallia
IUI,15,3,1517,Montipora,stilosa,
IUI,15,3,1518,Echinopora,forskaliana,
IUI,15,3,1519,Montipora,tuberculosa,
IUI,15,3,1520,Lytophyton,Octocorallia,Octocorallia
IUI,15,3,1521,Favites,halicora,
IUI,15,3,1522,Dipsastraea,favus,
IUI,15,3,1523,Stylophora,pistillata,
IUI,15,3,1524,Porites,lutea,
IUI,15,3,1525,Porites,sp.,too small to id
IUI,15,3,1526,xeniid,Octocorallia,Octocorallia
IUI,15,3,1527,xeniid,Octocorallia,Octocorallia
IUI,15,3,1528,xeniid,Octocorallia,Octocorallia
IUI,15,3,1529,Gyrosmilia,interrupta,
IUI,15,3,1530,merulinid,,
IUI,15,3,1531,Cyphastrea,sp.,
IUI,15,3,1532,Dipsastraea,matthai,
IUI,15,3,1533,Gyrosmilia,interrupta,
IUI,15,3,1534,Paramontastraea,peresi,
IUI,15,3,1535,Millepora,exaesa,
IUI,15,3,1536,Millepora,exaesa,
IUI,15,3,1537,Acropora,squarrosa,
IUI,15,3,1538,Dipsastraea,laxa,
IUI,15,3,1539,Porites,sp.,too small to id
IUI,15,3,1540,Favites,sp.,too small to id
IUI,15,4,1541,Echinopora,forskaliana,
IUI,15,4,1542,Cyphastrea,microphthalma,
IUI,15,4,1543,Platygyra,crosslandi,
IUI,15,4,1544,Paramontastraea,peresi,
IUI,15,4,1545,Gyrosmilia,interrupta,
IUI,15,4,1546,Galaxea,fascicularis,
IUI,15,4,1547,Galaxea,fascicularis,
IUI,15,4,1548,Platygyra,sp. ,too small to id
IUI,15,4,1549,Goniastrea,pectinata,
IUI,15,4,1550,Gyrosmilia,interrupta,
IUI,15,4,1551,xeniid,Octocorallia,Octocorallia
IUI,15,4,1552,Rhytisma,Octocorallia,Octocorallia
IUI,15,4,1553,Cyphastrea,microphthalma,
IUI,15,4,1554,Cyphastrea,chalcidicum,
IUI,15,4,1555,Gyrosmilia,interrupta,
IUI,15,4,1556,Lobophyliid,,
IUI,15,4,1557,Siderastrea,savignyana,
IUI,15,4,1558,Acropora,squarrosa,
IUI,15,4,1559,Stylophora,pistillata,
IUI,15,4,1560,Plesiastrea,versipora,
IUI,15,4,1561,Porites,sp.,too small to id
IUI,15,4,1562,Gyrosmilia,interrupta,
IUI,15,4,1563,Gyrosmilia,interrupta,
IUI,15,4,1564,Montipora,venosa,
IUI,15,4,1565,Paramontastraea,peresi,
IUI,15,4,1566,Echinophyllia,aspera,
IUI,15,4,1567,Millepora,exaesa,
IUI,15,4,1568,Stylophora,pistillata,
IUI,15,4,1569,Acropora,samoensis,
IUI,15,4,1570,Gyrosmilia,interrupta,
IUI,15,4,1571,Acanthastrea,echinata,
IUI,15,4,1572,Pocillopora,verrucosa,
IUI,15,4,1573,Platygyra,crosslandi,
IUI,15,4,1574,Dipsastraea,pallida,
IUI,15,4,1575,xeniid,Octocorallia,Octocorallia
IUI,15,4,1576,xeniid,Octocorallia,Octocorallia
IUI,15,4,1577,Gyrosmilia,interrupta,
IUI,15,4,1578,fungiid,,too small to id
IUI,15,4,1579,Favites,sp.,too small to id
IUI,15,4,1580,Gyrosmilia,interrupta,
IUI,15,4,1581,Montipora,venosa,
IUI,15,4,1582,Millepora,exaesa,
IUI,15,4,1583,Gyrosmilia,interrupta,
IUI,15,4,1584,Coscinaraea,monile,
IUI,15,4,1585,Sarcophyton,Octocorallia,Octocorallia
IUI,15,4,1586,Rhytisma,Octocorallia,Octocorallia
IUI,15,4,1587,Millepora,exaesa,
IUI,15,4,1588,Dipsastraea,pallida,
IUI,15,4,1589,Paramontastraea,peresi,
IUI,15,4,1590,Echinophyllia,aspera,
IUI,15,4,1591,Porites,columnaris,
IUI,15,4,1592,Favites,sp.,
IUI,15,4,1593,Goniastrea,edwardsi,
IUI,15,4,1594,Platygyra,lamellina,
IUI,15,4,1595,Pocillopora,sp.,too small to id
IUI,15,4,1596,xeniid,Octocorallia,Octocorallia
IUI,15,4,1597,Gyrosmilia,interrupta,
IUI,15,4,1598,Paramontastraea,peresi,
IUI,15,4,1599,Coscinaraea,monile,
IUI,15,4,1600,Dipsastraea,favus,
IUI,15,4,1601,Dipsastraea,pallida,
IUI,15,4,1602,Rhytisma,Octocorallia,Octocorallia
IUI,15,4,1603,Leptastrea,transversa,
IUI,15,4,1604,Leptastrea,purpurea,
IUI,15,4,1605,Echinopora,forskaliana,
IUI,15,4,1606,Stylophora,pistillata,
IUI,15,4,1607,xeniid,Octocorallia,Octocorallia
IUI,15,4,1608,Porites,columnaris,
IUI,15,4,1609,Paramontastraea,peresi,
IUI,15,4,1610,Porites,sp.,too small to id
IUI,15,4,1611,merulinid,,too small to id
IUI,15,4,1612,Cyphastrea,sp.,
IUI,15,4,1613,Montipora,informis,
IUI,15,4,1614,Pocillopora,damicornis,
IUI,15,4,1615,Pavona,varians,
IUI,15,4,1616,Rhytisma,Octocorallia,Octocorallia
IUI,15,4,1617,Cyphastrea,serailia,
IUI,15,4,1618,Porites,sp.,too small to id
IUI,15,4,1619,Cyphastrea,microphthalma,
IUI,15,4,1620,Platygyra,lamellina,
IUI,15,4,1621,Dipsastraea,laxa,
IUI,15,4,1622,Dipsastraea,sp.,
IUI,15,4,1623,Echinopora,forskaliana,
IUI,15,4,1624,Platygyra,daedalea,
IUI,15,4,1625,Rhytisma,Octocorallia,Octocorallia
IUI,15,4,1626,Acropora,samoensis,
IUI,15,4,1627,Siderastrea,savignyana,
IUI,15,4,1628,Dipsastraea,favus,
IUI,15,4,1629,Coscinaraea,monile,
IUI,15,4,1630,xeniid,Octocorallia,Octocorallia
IUI,15,4,1631,Acanthastrea,echinata,
IUI,15,4,1632,Leptastrea,purpurea,
IUI,15,4,1633,merulinid,,
IUI,15,4,1634,Gyrosmilia,interrupta,
IUI,15,4,1635,Gyrosmilia,interrupta,
IUI,15,4,1636,merulinid,sp.,too small to id
IUI,15,4,1637,Favites,halicora,
IUI,15,4,1638,Stylophora,pistillata,
IUI,15,4,1639,Stylophora,pistillata,
IUI,15,4,1640,Stylophora,sp.,too small to id
IUI,15,4,1641,Dipsastraea,favus,
IUI,15,4,1642,Montipora,cryptus,
IUI,15,4,1643,Millepora,exaesa,
IUI,15,4,1644,Leptastrea,purpurea,
IUI,15,4,1645,merulinid,,
IUI,15,4,1646,Cyphastrea,microphthalma,
IUI,15,4,1647,Cyphastrea,serailia,
IUI,15,4,1648,Lytophyton,Octocorallia,Octocorallia
IUI,15,4,1649,Acropora,squarrosa,
IUI,15,4,1650,Cyphastrea,serailia,
IUI,15,4,1651,Paramontastraea,peresi,
IUI,15,4,1652,Gyrosmilia,interrupta,
IUI,15,4,1653,Acanthastrea,echinata,
IUI,15,4,1654,xeniid,Octocorallia,Octocorallia
IUI,15,4,1655,Acanthastrea,echinata,
IUI,15,4,1656,Rhytisma,Octocorallia,Octocorallia
IUI,15,4,1657,merulinid,,too small to id
IUI,15,4,1658,Millepora,exaesa,
IUI,15,4,1659,Paramontastraea,peresi,
IUI,15,4,1660,Stylophora,sp.,too small to id
IUI,15,4,1661,Montipora,verrucosa,
IUI,15,4,1662,Paramontastraea,peresi,
IUI,15,4,1663,Leptastrea,inaequalis,
IUI,15,4,1664,Leptastrea,inaequalis,
IUI,15,4,1665,Cyphastrea,serailia,
IUI,15,4,1666,Acanthastrea,echinata,
IUI,15,4,1667,Dipsastraea,danae,
IUI,15,4,1668,Millepora,exaesa,
IUI,15,4,1669,xeniid,Octocorallia,Octocorallia
IUI,15,4,1670,xeniid,Octocorallia,Octocorallia
IUI,15,4,1671,Cyphastrea,microphthalma,
IUI,15,4,1672,Paramontastraea,peresi,
IUI,15,4,1673,Paramontastraea,peresi,
IUI,15,4,1674,Platygyra,lamellina,
IUI,15,4,1675,Cyphastrea,sp.,too small to id
IUI,15,4,1676,Millepora,exaesa,
IUI,15,4,1677,Stylophora,pistillata,
IUI,15,4,1678,Turbinaria ,reniformis,
IUI,15,4,1679,Echinopora,forskaliana,
IUI,15,4,1680,Gyrosmilia,interrupta,
IUI,15,4,1681,Millepora,exaesa,
IUI,15,4,1682,Gyrosmilia,interrupta,
IUI,15,4,1683,Cyphastrea,microphthalma,
IUI,15,4,1684,merulinid,,too small to id
IUI,15,4,1685,Gyrosmilia,interrupta,
IUI,15,4,1686,Cyphastrea,sp.,
IUI,15,4,1687,Siderastrea,savignyana,
IUI,15,5,1688,Montipora,informis,
IUI,15,5,1689,Platygyra,acuta,
IUI,15,5,1690,Rhytisma,Octocorallia,Octocorallia
IUI,15,5,1691,Stylocoeniella,guentheri,
IUI,15,5,1692,Sclerophyllia,margariticola,
IUI,15,5,1693,Paramontastraea,peresi,
IUI,15,5,1694,Plesiastrea,versipora,
IUI,15,5,1695,Favites,halicora,
IUI,15,5,1696,Lobophyllia,hataii,
IUI,15,5,1697,merulinid,,too small to id
IUI,15,5,1698,Acropora,valida,
IUI,15,5,1699,Cyphastrea,microphthalma,
IUI,15,5,1700,Millepora,exaesa,
IUI,15,5,1701,xeniid,Octocorallia,Octocorallia
IUI,15,5,1702,Plerogyra,sinuosa,
IUI,15,5,1703,Platygyra,sp.,
IUI,15,5,1704,Leptastrea,purpurea,
IUI,15,5,1705,Acropora,valida,
IUI,15,5,1706,Rhizopsammia,wettsteini,
IUI,15,5,1707,Rhytisma,Octocorallia,Octocorallia
IUI,15,5,1708,xeniid,Octocorallia,Octocorallia
IUI,15,5,1709,Montipora,sp.,
IUI,15,5,1710,Porites,fontanesii,
IUI,15,5,1711,Dipsastraea,danae,
IUI,15,5,1712,Echinopora,forskaliana,
IUI,15,5,1713,Platygyra,acuta,
IUI,15,5,1714,Gyrosmilia,interrupta,
IUI,15,5,1715,Gyrosmilia,interrupta,
IUI,15,5,1716,Gyrosmilia,interrupta,
IUI,15,5,1717,Stylophora,pistillata,
IUI,15,5,1718,Millepora,dichotoma,
IUI,15,5,1719,Porites,sp.,
IUI,15,5,1720,xeniid,Octocorallia,Octocorallia
IUI,15,5,1721,xeniid,Octocorallia,Octocorallia
IUI,15,5,1722,xeniid,Octocorallia,Octocorallia
IUI,15,5,1723,xeniid,Octocorallia,Octocorallia
IUI,15,5,1724,Montipora,informis,
IUI,15,5,1725,Platygyra,lamellina,
IUI,15,5,1726,Gyrosmilia,interrupta,
IUI,15,5,1727,Paramontastraea,peresi,
IUI,15,5,1728,Acropora,samoensis,
IUI,15,5,1729,Favites,rotundata,
IUI,15,5,1730,Paramontastraea,peresi,
IUI,15,5,1731,xeniid,Octocorallia,Octocorallia
IUI,15,5,1732,Gyrosmilia,interrupta,
IUI,15,5,1733,Acropora,valida,
IUI,15,5,1734,Stylocoeniella,guentheri,
IUI,15,5,1735,Montipora,sp.,
IUI,15,5,1736,Rhytisma,Octocorallia,Octocorallia
IUI,15,5,1737,Millepora,exaesa,
IUI,15,5,1738,Gyrosmilia,interrupta,
IUI,15,5,1739,Montipora,venosa,
IUI,15,5,1740,Favites,vasta,
IUI,15,5,1741,Gyrosmilia,interrupta,
IUI,15,5,1742,Paramontastraea,peresi,
IUI,15,5,1743,Montipora,verrucosa,
IUI,15,5,1744,Leptoseris,mycetoseroides,
IUI,15,5,1745,Paramontastraea,peresi,
IUI,15,5,1746,Tubastraea,micranthus,
IUI,15,5,1747,Rhytisma,Octocorallia,Octocorallia
IUI,15,5,1748,xeniid,Octocorallia,Octocorallia
IUI,15,5,1749,xeniid,Octocorallia,Octocorallia
IUI,15,5,1750,xeniid,Octocorallia,Octocorallia
IUI,15,5,1751,Montipora,cryptus,
IUI,15,5,1752,Echinopora,forskaliana,
IUI,15,5,1753,merulinid,,too small to id
IUI,15,5,1754,Sarcophyton,Octocorallia,Octocorallia
IUI,15,5,1755,Favites,abdita,
IUI,15,5,1756,Gyrosmilia,interrupta,
IUI,15,5,1757,Acropora,variolosa,
IUI,15,5,1758,Acropora,valida,
IUI,15,5,1759,Millepora,exaesa,
IUI,15,5,1760,Gyrosmilia,interrupta,
IUI,15,5,1761,Rhytisma,Octocorallia,Octocorallia
IUI,15,5,1762,Acropora,samoensis,
IUI,15,5,1763,Echinopora,fruticulosa,
IUI,15,5,1764,Stylophora,pistillata,
IUI,15,5,1765,Millepora,exaesa,
IUI,15,5,1766,Millepora,exaesa,
IUI,15,5,1767,Millepora,exaesa,
IUI,15,5,1768,Porites,lobata,
IUI,15,5,1769,Gyrosmilia,interrupta,
IUI,15,5,1770,fungiid,,
IUI,15,5,1771,Millepora,exaesa,
IUI,15,5,1772,Dipsastraea,favus,
IUI,15,5,1773,Dipsastraea,matthai,
IUI,15,5,1774,Stylophora,pistillata,
IUI,15,5,1775,Cyphastrea,serailia,
IUI,15,5,1776,Porites,solida,
IUI,15,5,1777,Gyrosmilia,interrupta,
IUI,15,5,1778,Sarcophyton,Octocorallia,Octocorallia
IUI,15,5,1779,Millepora,exaesa,
IUI,15,5,1780,Pocillopora,damicornis,
IUI,15,5,1781,Paramontastraea,peresi,
IUI,15,5,1782,Gyrosmilia,interrupta,
IUI,15,5,1783,Millepora,exaesa,
IUI,15,5,1784,Millepora,exaesa,
IUI,15,5,1785,Leptastrea,purpurea,
IUI,15,5,1786,Gyrosmilia,interrupta,
IUI,15,5,1787,Millepora,exaesa,
IUI,15,5,1788,merulinid,,
IUI,15,5,1789,Stylophora,pistillata,
IUI,15,5,1790,merulinid,,too small to id
IUI,15,5,1791,Millepora,exaesa,
IUI,30,1,1792,Gyrosmilia,interrupta,
IUI,30,1,1793,Gyrosmilia,interrupta,
IUI,30,1,1794,Gyrosmilia,interrupta,
IUI,30,1,1795,xeniid,Octocorallia,Octocorallia
IUI,30,1,1796,xeniid,Octocorallia,Octocorallia
IUI,30,1,1797,xeniid,Octocorallia,Octocorallia
IUI,30,1,1798,xeniid,Octocorallia,Octocorallia
IUI,30,1,1799,Porites,solida,
IUI,30,1,1800,Rhytisma,Octocorallia,Octocorallia
IUI,30,1,1801,Dipsastraea,sp.,
